Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
136374.0,2.04463179745578,-0.321454048631647,-0.647914405126403,0.238862556027639,-0.102301156890269,0.227977722128836,-0.586341345415411,0.0015299292803319,1.30374447217121,-0.208658319928201,-1.40185211607689,0.921467920575541,1.58724459690494,-0.520418866306228,0.42249873864272,0.240389374335613,-0.85106237828593,0.295062797493184,0.0332623934250988,-0.0934399855803031,0.154659084290518,0.745075343354806,0.0573218182278117,0.144528097079557,0.0615970918464412,-0.21011814839002,0.0455020667186314,-0.034276090925418,4.99,0
34457.0,1.13863872269468,-0.26056430260834,-0.0433201446771319,0.253826141812847,0.109023118627326,0.469481387533318,-0.182091635611494,0.0451449755164466,0.328898386480677,-0.157400935035893,-1.32534014024238,0.0030713208332663,0.800389245249213,-0.0074783204315031,1.50360952381876,0.497173626663853,-0.719004240178754,-0.0476193764303299,-0.208734165841326,0.12690619083596,0.122793762695757,0.276412817385372,-0.307308015629468,-1.24232065195294,0.532605334271763,0.692652795868852,-0.0249899517224162,0.0135954281038154,90.96,0
146939.0,2.12738569561872,-0.723780665129175,-1.40851381482043,-0.596341730186031,-0.432620344229796,-0.818252157771056,-0.308770088367024,-0.24761631041541,-0.846811663741886,1.14604430479448,0.464935514050986,0.32692146146322,0.119276270388591,0.497140261451701,-0.176305547152026,-1.16656450014725,-0.56806894967835,1.68406636267943,-0.588500750817674,-0.553336719417976,-0.108958714488325,0.179637495962,0.0587877899479341,-0.307917518505457,-0.0576326134285945,0.787025408881084,-0.0743508763044828,-0.0750629193016545,30.0,0
43459.0,-1.61796443303043,1.09236532544431,0.329873239405007,-1.77959990299812,0.590362946315032,-1.21031974192646,0.793240077579532,-3.43136015161414,1.51961941826623,-1.16930584562501,0.394415422934499,-0.411930064048231,-0.887178268021643,-2.31764864978371,1.33441673965739,0.0866351546715956,0.91904593848841,0.909241562453659,-0.346530392806837,-0.859050497893814,2.02370328700229,-0.732373856477113,-0.268209726731287,0.197424445004934,-0.119574462202525,-0.991275626504379,-0.417679852771588,-0.48417891982349,90.0,0
53876.0,-0.728983395158419,0.578104973335228,1.55798873715746,-1.42541220498957,0.0518910855032407,-0.584502952487144,0.515994955632711,0.124085989382753,-0.248856853134132,-0.569003530343329,0.912292589646524,0.518471441648962,-0.0601207953883755,0.139439319951696,-0.159378179300568,0.895843600178359,-1.0424678190973,0.271119065827271,-0.27695299671199,0.124023567476087,-0.0322816798959859,-0.146437770908028,-0.0572629474034793,0.0458690997903603,-0.317410068596967,0.720816559493029,0.242880578590002,0.164462958361352,24.0,0
151261.0,2.00994353382213,0.309505632234202,-2.67621750846086,1.20850144793972,1.30386369079611,-0.219130885803582,0.480385042661505,-0.0631897174464511,0.124204830598917,-0.158690689850158,0.221033241652245,-0.283950549252103,-1.60281340437183,-0.56910292261038,-0.815490217042579,0.262524286879804,0.547152745524017,0.954073268679821,0.156467781730889,-0.244787055581439,-0.0445457573893767,-0.0559423806805115,-0.0975055403694617,-0.274745474476602,0.50265125195184,-0.488472160678083,-0.0179995074254475,-0.0403938309279727,23.78,0
160120.0,-1.51562860108291,-1.32058398249073,-1.10388878007158,-2.78740536915673,3.31815107210155,2.78574172758012,-0.259891064177574,0.666899603749338,-1.34350295886479,0.374806932387683,-0.0404660786435136,-1.03321621205149,-0.0414208509977363,0.0108586034794532,0.44642396049991,0.853463948013954,-0.0877613989776387,-1.26814652467009,0.345425211637186,-0.452445231609419,0.33013639874757,1.42030613272927,0.642865162884206,0.761666788782708,0.442410034344917,0.0941254141600479,0.152565933025302,-0.0467659197892131,7.72,0
75198.0,-2.07662624951752,-0.373198040964226,0.703390435793838,0.379272437299869,0.875233237941699,-0.286683066085299,0.485184496085299,0.643211367030554,-0.832910640231856,-0.924317547875165,0.452777728006996,0.51921416894383,-0.871563259483157,0.840020338928058,-1.04911950757962,0.0092933689334107,-0.273201371635251,0.0046552559468702,-0.77942135807884,0.277712226276711,0.319523415072121,0.175477642626686,-0.0306309264523646,-0.317961663627321,0.530575949593135,-0.402061664718988,-0.0804511993990873,-0.15991659937094,142.3,0
67664.0,1.21312030524668,0.339428795142315,0.287434161554614,0.639180275227759,-0.143194927689616,-0.591735928346416,0.0410478057139842,-0.0919207255571088,-0.0422803232322666,-0.340660672478888,0.235026534851765,0.569653318101744,0.675340897849764,-0.352506243887821,1.29443187158253,0.164127767641677,0.246249393936855,-0.80559964656328,-0.559967926968087,-0.0820529215798825,-0.25447604062423,-0.677225941283671,0.153054293759565,0.046776716624069,0.159087569781032,0.122526561683908,-0.003559242761301,0.0284517556577055,1.98,0
130082.0,1.83371820264841,-0.164557322395634,-2.08185431418562,0.246031453413594,0.974922056046832,-0.17102373632112,0.643099756162373,-0.170513265305203,0.134821908923174,-0.130440014678356,0.135673147838176,0.740648056971859,0.182980480648296,0.841503832136684,1.18595799108251,-1.54826300582905,0.568408426397862,-1.96441307691688,-1.19027248004763,-0.19920707646486,0.246319761000489,0.82252572155967,0.0229150019057147,-0.9213310684008,0.169595056442987,-0.0814450303439713,-0.0123699083612694,-0.0682231992750605,73.97,0
